ticker,cluster_date,n_insiders,total_value,window_start,window_end,year
AREN,2022-05-06,5,3151981.35,2022-05-06,2022-05-06,2022
NCBS,2022-05-06,3,429311.0,2022-04-27,2022-05-06,2022
QRHC,2022-05-09,9,4148903.49,2022-04-12,2022-05-09,2022
NGM,2022-05-09,18,23014445.02,2022-05-09,2022-05-09,2022
JYNT,2022-05-09,3,11141846.43,2022-05-09,2022-05-09,2022
RAPT,2022-05-10,15,200115150.0,2022-05-10,2022-05-10,2022
GTLB,2022-05-10,4,45975438.04,2022-05-10,2022-05-10,2022
TCRX,2022-05-10,6,14896069.38,2022-05-10,2022-05-10,2022
USX,2022-05-10,3,2706184.86,2022-05-10,2022-05-10,2022
OPK,2022-05-10,3,2473984.0,2022-05-09,2022-05-10,2022
MKL,2022-05-10,3,272648.58,2022-05-06,2022-05-10,2022
NSIT,2022-05-10,7,82152000.0,2022-05-10,2022-05-10,2022
PEPG,2022-05-10,11,223751952.0,2022-05-10,2022-05-10,2022
VRAY,2022-05-10,5,4592565.58,2022-05-10,2022-05-10,2022
HLF,2022-05-11,4,1502644.22,2022-05-05,2022-05-11,2022
HNVR,2022-05-11,12,1186500.0,2022-05-11,2022-05-11,2022
TAKAX,2022-05-11,11,252000000.0,2022-05-11,2022-05-11,2022
CMP,2022-05-11,3,449392.6,2022-05-11,2022-05-11,2022
KAR,2022-05-11,3,2115783.92,2022-05-11,2022-05-11,2022
IMBI,2022-05-11,3,1900001.51,2022-05-11,2022-05-11,2022
AFCG,2022-05-11,4,978202.8,2022-05-11,2022-05-11,2022
FLL,2022-05-12,3,319230.0,2022-05-12,2022-05-12,2022
BW,2022-05-12,6,4839700.0,2022-05-12,2022-05-12,2022
CODI,2022-05-12,4,1648800.0,2022-05-12,2022-05-12,2022
KBNT,2022-05-12,3,2008863.0,2022-05-12,2022-05-12,2022
BRT,2022-05-12,3,255000.0,2022-05-12,2022-05-12,2022
ECVT,2022-05-12,3,638624.0,2022-05-05,2022-05-12,2022
PRPL,2022-05-12,6,96001678.08,2022-05-12,2022-05-12,2022
CGEM,2022-05-12,10,100644860.0,2022-05-12,2022-05-12,2022
EYE,2022-05-12,5,2954886.24,2022-05-12,2022-05-12,2022
AMTI,2022-05-12,5,1248730.55,2022-05-12,2022-05-12,2022
DBD,2022-05-12,4,467550.53,2022-05-12,2022-05-12,2022
AHCO,2022-05-12,3,8426867.1,2022-05-12,2022-05-12,2022
EOSE,2022-05-12,3,299600.0,2022-05-12,2022-05-12,2022
BRP,2022-05-13,3,596033.34,2022-05-13,2022-05-13,2022
VECO,2022-05-13,3,259450.0,2022-05-11,2022-05-13,2022
YELL,2022-05-13,3,379918.3,2022-05-13,2022-05-13,2022
ENVX,2022-05-13,3,3015400.0,2022-05-13,2022-05-13,2022
KD,2022-05-13,3,1498512.6,2022-05-12,2022-05-13,2022
SIX,2022-05-13,3,36788250.0,2022-05-13,2022-05-13,2022
SNCR,2022-05-13,4,639536.02,2022-05-13,2022-05-13,2022
JXN,2022-05-13,4,945526.99,2022-04-19,2022-05-13,2022
KOD,2022-05-16,6,15452584.14,2022-05-16,2022-05-16,2022
TRDA,2022-05-16,4,1519647.36,2022-05-16,2022-05-16,2022
PHAT,2022-05-16,3,415105.0,2022-05-12,2022-05-16,2022
AVID,2022-05-16,5,30912500.0,2022-05-16,2022-05-16,2022
ABCL,2022-05-16,3,12966429.88,2022-05-12,2022-05-16,2022
LIQT,2022-05-17,4,2187500.0,2022-05-13,2022-05-17,2022
CROX,2022-05-17,3,697116.0,2022-05-09,2022-05-17,2022
PARA,2022-05-17,3,62807252.04,2022-05-17,2022-05-17,2022
RPID,2022-05-17,10,3496485.8,2022-05-17,2022-05-17,2022
SONX,2022-05-17,3,334600.0,2022-05-13,2022-05-17,2022
ATCX,2022-05-17,3,162033.25,2022-05-17,2022-05-17,2022
ARHS,2022-05-17,3,593600.0,2022-05-12,2022-05-17,2022
RPAY,2022-05-18,3,1355895.0,2022-05-18,2022-05-18,2022
HGEN,2022-05-18,5,11159922.8,2022-05-18,2022-05-18,2022
RPTX,2022-05-18,10,35212950.0,2022-05-18,2022-05-18,2022
UFI,2022-05-18,3,849195.0,2022-05-05,2022-05-18,2022
BODY,2022-05-18,3,1275991.62,2022-05-17,2022-05-18,2022
EWTX,2022-05-18,4,3979920.0,2022-05-18,2022-05-18,2022
TCX,2022-05-19,4,3026426.08,2022-05-19,2022-05-19,2022
CION,2022-05-19,4,414891.45,2022-05-13,2022-05-19,2022
AVAH,2022-05-19,3,294360.0,2022-05-17,2022-05-19,2022
AOMR,2022-05-20,4,3547509.07,2022-05-18,2022-05-20,2022
NMFC,2022-05-20,3,2639527.78,2022-05-12,2022-05-20,2022
RMBL,2022-05-20,3,435975.23,2022-05-12,2022-05-20,2022
RNWK,2022-05-23,3,466201.28,2022-05-23,2022-05-23,2022
CTLP,2022-05-23,4,2152726.47,2022-05-23,2022-05-23,2022
LIAN,2022-05-23,8,3365607.76,2022-05-23,2022-05-23,2022
TRIN,2022-05-24,3,257154.17,2022-05-12,2022-05-24,2022
MIDD,2022-05-24,3,1470965.55,2022-05-12,2022-05-24,2022
LQDA,2022-05-24,4,2801927.76,2022-05-17,2022-05-24,2022
FMNB,2022-05-24,3,2407016.34,2022-04-29,2022-05-24,2022
HMST,2022-05-24,3,1967860.0,2022-05-13,2022-05-24,2022
FTDR,2022-05-25,3,477750.0,2022-05-23,2022-05-25,2022
HRT,2022-05-25,8,27793911.98,2022-05-25,2022-05-25,2022
ORCC,2022-05-25,3,380323.3,2022-05-23,2022-05-25,2022
GBTG,2022-05-27,4,80000000.0,2022-05-27,2022-05-27,2022
AVDL,2022-05-27,3,294000.0,2022-05-27,2022-05-27,2022
DOCS,2022-05-27,3,686400.0,2022-05-20,2022-05-27,2022
NICK,2022-05-27,3,235884.6,2022-05-27,2022-05-27,2022
EVLO,2022-05-27,10,360499982.16,2022-05-27,2022-05-27,2022
IOVA,2022-05-31,4,6840153.4,2022-05-31,2022-05-31,2022
INVO,2022-06-01,3,274381.85,2022-06-01,2022-06-01,2022
WOLF,2022-06-01,3,836541.95,2022-05-12,2022-06-01,2022
CSR,2022-06-01,3,206699.9,2022-05-05,2022-06-01,2022
TCDA,2022-06-02,10,17487094.5,2022-06-02,2022-06-02,2022
COMM,2022-06-03,3,714558.56,2022-05-11,2022-06-03,2022
PHX,2022-06-06,8,5500015.2,2022-06-06,2022-06-06,2022
PACW,2022-06-06,7,1750000.0,2022-06-06,2022-06-06,2022
KIND,2022-06-06,6,71960100.4,2022-06-03,2022-06-06,2022
CVNA,2022-06-06,3,3454935.0,2022-05-16,2022-06-06,2022
SUP,2022-06-08,3,529309.44,2022-06-08,2022-06-08,2022
TUSK,2022-06-08,4,811716.24,2022-06-08,2022-06-08,2022
KFS,2022-06-08,7,522879.0,2022-05-26,2022-06-08,2022
FSK,2022-06-09,3,304980.08,2022-05-11,2022-06-09,2022
TUP,2022-06-10,3,518690.0,2022-06-10,2022-06-10,2022
CWH,2022-06-10,5,4327624.0,2022-05-17,2022-06-10,2022
MSPR,2022-06-10,3,182308.08,2022-05-31,2022-06-10,2022
PCOR,2022-06-10,7,171508368.08,2022-06-10,2022-06-10,2022
FISV,2022-06-10,7,643521670.96,2022-06-10,2022-06-10,2022
OLMA,2022-06-10,10,8060000.0,2022-06-10,2022-06-10,2022
ANTX,2022-06-13,5,3237746.4,2022-06-13,2022-06-13,2022
BTN,2022-06-13,3,322065.0,2022-06-13,2022-06-13,2022
MTEM,2022-06-13,10,2059040.0,2022-05-16,2022-06-13,2022
ATEC,2022-06-13,3,676606.22,2022-06-09,2022-06-13,2022
IVZ,2022-06-13,3,80168643.3,2022-06-13,2022-06-13,2022
ARCC,2022-06-14,3,6429660.0,2022-05-19,2022-06-14,2022
MACK,2022-06-14,6,371526.54,2022-06-14,2022-06-14,2022
MMS,2022-06-15,3,2587338.52,2022-06-14,2022-06-15,2022
DSGR,2022-06-15,10,5100000.0,2022-06-15,2022-06-15,2022
CDXC,2022-06-16,3,298984.26,2022-06-16,2022-06-16,2022
TRSSF,2022-06-16,5,343750.0,2022-06-16,2022-06-16,2022
VST,2022-06-16,3,1585240.0,2022-05-26,2022-06-16,2022
GROV,2022-06-16,5,333576200.0,2022-06-16,2022-06-16,2022
RMAX,2022-06-16,3,2648530.98,2022-06-16,2022-06-16,2022
VAXX,2022-06-16,3,597000.0,2022-06-16,2022-06-16,2022
FGF,2022-06-16,4,11999992.56,2022-06-16,2022-06-16,2022
WVE,2022-06-16,4,81528447.2,2022-06-16,2022-06-16,2022
DAWN,2022-06-17,12,164000040.0,2022-06-17,2022-06-17,2022
LAZY,2022-06-17,5,3439609.2,2022-06-17,2022-06-17,2022
ACLX,2022-06-21,8,40000000.0,2022-06-21,2022-06-21,2022
BXMT,2022-06-21,3,1537660.0,2022-06-16,2022-06-21,2022
GMS,2022-06-22,6,45706151.04,2022-06-22,2022-06-22,2022
NNBR,2022-06-22,5,596480.0,2022-06-22,2022-06-22,2022
IKNA,2022-06-22,4,4512083.16,2022-06-22,2022-06-22,2022
OPK,2022-06-22,3,2681484.62,2022-06-01,2022-06-22,2022
EVA,2022-06-23,3,1753213.3,2022-06-23,2022-06-23,2022
ALTG,2022-06-24,3,929812.5,2022-06-24,2022-06-24,2022
CHK,2022-06-24,3,996547.5,2022-06-16,2022-06-24,2022
APLT,2022-06-27,3,10500000.0,2022-06-27,2022-06-27,2022
SFBC,2022-06-27,6,4993758.0,2022-06-27,2022-06-27,2022
CAMP,2022-06-28,3,2115900.0,2022-06-28,2022-06-28,2022
BATRA,2022-06-28,4,200000.0,2022-06-28,2022-06-28,2022
ATHA,2022-06-29,3,12301117.14,2022-06-29,2022-06-29,2022
RSVR,2022-06-29,11,6456366.94,2022-06-23,2022-06-29,2022
NDLS,2022-06-30,5,7129385.35,2022-06-30,2022-06-30,2022
INTA,2022-06-30,4,1287000.0,2022-06-30,2022-06-30,2022
GIM,2022-07-01,3,7589129.98,2022-06-21,2022-07-01,2022
ETNB,2022-07-01,5,49999975.0,2022-07-01,2022-07-01,2022
MCRB,2022-07-05,4,110101861.8,2022-07-05,2022-07-05,2022
VRCA,2022-07-05,5,19499995.2,2022-07-05,2022-07-05,2022
PFBX,2022-07-07,5,3128835.0,2022-07-07,2022-07-07,2022
CLIR,2022-07-08,5,7117077.36,2022-06-14,2022-07-08,2022
SHAK,2022-07-11,4,3324688.0,2022-07-11,2022-07-11,2022
VOXX,2022-07-12,3,371100.0,2022-06-30,2022-07-12,2022
WHLM,2022-07-15,5,5937500.0,2022-07-15,2022-07-15,2022
AKU,2022-07-21,9,14345402.76,2022-07-21,2022-07-21,2022
TRHC,2022-07-21,3,15421803.66,2022-07-21,2022-07-21,2022
GEG,2022-07-22,7,363836.88,2022-07-22,2022-07-22,2022
ANTX,2022-07-26,5,903373.45,2022-07-26,2022-07-26,2022
ACXP,2022-07-27,3,225001.8,2022-07-27,2022-07-27,2022
MOND,2022-07-28,3,3654267.36,2022-07-18,2022-07-28,2022
ALDX,2022-07-28,3,1790880.0,2022-07-28,2022-07-28,2022
NONE,2022-08-01,7,33977644.54,2022-07-20,2022-08-01,2022
MAIA,2022-08-01,4,1250000.0,2022-07-28,2022-08-01,2022
LXRX,2022-08-01,13,414171000.0,2022-08-01,2022-08-01,2022
WCC,2022-08-04,5,393175619.4,2022-08-04,2022-08-04,2022
ECVT,2022-08-04,6,666813.53,2022-08-04,2022-08-04,2022
PACK,2022-08-05,3,1892800.0,2022-07-29,2022-08-05,2022
ARQT,2022-08-05,5,25000000.0,2022-08-05,2022-08-05,2022
BFH,2022-08-08,5,660638.6,2022-08-05,2022-08-08,2022
SONM,2022-08-08,3,21798599.76,2022-07-13,2022-08-08,2022
RVLP,2022-08-08,8,75950000.0,2022-08-08,2022-08-08,2022
WBD,2022-08-08,3,1272200.6,2022-08-08,2022-08-08,2022
EHAB,2022-08-09,4,786665.0,2022-08-03,2022-08-09,2022
JANL,2022-08-10,6,5678145.0,2022-08-10,2022-08-10,2022
QTRX,2022-08-10,3,4047615.55,2022-08-10,2022-08-10,2022
CNFR,2022-08-10,6,8000000.0,2022-08-10,2022-08-10,2022
KD,2022-08-11,3,389250.0,2022-08-05,2022-08-11,2022
GRNA,2022-08-11,3,62749995.84,2022-08-11,2022-08-11,2022
HUBG,2022-08-11,3,24789669.62,2022-08-09,2022-08-11,2022
KIND,2022-08-11,5,46305000.0,2022-08-11,2022-08-11,2022
CINC,2022-08-11,19,97530000.0,2022-08-11,2022-08-11,2022
SIX,2022-08-12,3,37515273.54,2022-08-12,2022-08-12,2022
CRGY,2022-08-12,4,1199111.74,2022-08-12,2022-08-12,2022
TMC,2022-08-12,3,10099532.8,2022-08-12,2022-08-12,2022
TERN,2022-08-12,6,41859615.48,2022-08-12,2022-08-12,2022
BRN,2022-08-15,3,983325.18,2022-08-15,2022-08-15,2022
VRNA,2022-08-15,4,25152000.0,2022-08-15,2022-08-15,2022
NSIT,2022-08-15,7,33975757.76,2022-08-15,2022-08-15,2022
CERE,2022-08-16,3,149625000.0,2022-08-16,2022-08-16,2022
EMBK,2022-08-16,4,409920.0,2022-08-16,2022-08-16,2022
INAB,2022-08-16,15,50379991.5,2022-08-16,2022-08-16,2022
VRDN,2022-08-17,5,49999892.5,2022-08-17,2022-08-17,2022
KTTA,2022-08-17,4,753941.32,2022-08-17,2022-08-17,2022
TELA,2022-08-17,5,18694265.0,2022-07-21,2022-08-17,2022
FXLV,2022-08-18,10,26088022.2,2022-08-18,2022-08-18,2022
LIAN,2022-08-18,8,19166208.0,2022-08-18,2022-08-18,2022
ENDI,2022-08-18,3,1807005.0,2022-08-18,2022-08-18,2022
GBLI,2022-08-18,3,473355.0,2022-08-12,2022-08-18,2022
OPRX,2022-08-19,3,399787.0,2022-08-16,2022-08-19,2022
MNTV,2022-08-22,9,49047586.38,2022-08-22,2022-08-22,2022
BOOT,2022-08-22,3,536109.52,2022-08-05,2022-08-22,2022
KYMR,2022-08-22,10,141836500.0,2022-08-22,2022-08-22,2022
HCI,2022-08-23,3,168890.0,2022-08-11,2022-08-23,2022
SAVA,2022-08-23,3,2990322.61,2022-08-12,2022-08-23,2022
CION,2022-08-23,3,155250.0,2022-08-15,2022-08-23,2022
BATRA,2022-08-24,4,230400.0,2022-08-24,2022-08-24,2022
KSS,2022-08-24,3,1146916.77,2022-08-19,2022-08-24,2022
NATR,2022-08-25,8,2783750.72,2022-08-25,2022-08-25,2022
SCOR,2022-08-29,3,2588461.9,2022-08-25,2022-08-29,2022
TCDA,2022-08-30,10,6100000.0,2022-08-30,2022-08-30,2022
COMM,2022-08-31,3,834534.16,2022-08-09,2022-08-31,2022
GRPN,2022-08-31,3,4840891.8,2022-08-31,2022-08-31,2022
TAKAX,2022-09-01,13,347000000.0,2022-09-01,2022-09-01,2022
NDLS,2022-09-01,5,5322573.0,2022-09-01,2022-09-01,2022
TLSS,2022-09-02,4,42750389185.57,2022-09-01,2022-09-02,2022
DEI,2022-09-02,3,1503500.0,2022-08-31,2022-09-02,2022
NYC,2022-09-02,6,11999992.56,2022-09-02,2022-09-02,2022
GLT,2022-09-06,3,261900.0,2022-08-29,2022-09-06,2022
PVH,2022-09-06,3,1200106.7,2022-09-06,2022-09-06,2022
HBI,2022-09-06,3,533178.28,2022-08-30,2022-09-06,2022
LQDA,2022-09-06,3,3054077.4,2022-09-06,2022-09-06,2022
EOLS,2022-09-07,3,326050.0,2022-09-06,2022-09-07,2022
RILY,2022-09-07,3,3957850.0,2022-08-30,2022-09-07,2022
MATV,2022-09-09,3,1237857.06,2022-08-12,2022-09-09,2022
ELAN,2022-09-09,4,989930.0,2022-09-09,2022-09-09,2022
JELD,2022-09-09,3,1489585.22,2022-08-18,2022-09-09,2022
FRSH,2022-09-09,5,57536226.95,2022-09-09,2022-09-09,2022
FGF,2022-09-12,5,4253007.55,2022-09-12,2022-09-12,2022
VVX,2022-09-12,6,90006669.3,2022-09-12,2022-09-12,2022
CMRA,2022-09-12,3,251306.0,2022-09-08,2022-09-12,2022
AIKI,2022-09-12,3,755808.33,2022-09-12,2022-09-12,2022
CDAK,2022-09-13,7,52500000.0,2022-09-13,2022-09-13,2022
AOUT,2022-09-14,3,290930.35,2022-09-08,2022-09-14,2022
XOMA,2022-09-14,10,9908360.2,2022-09-14,2022-09-14,2022
PLPC,2022-09-14,3,107945280.0,2022-09-14,2022-09-14,2022
LNKB,2022-09-14,7,2167212.5,2022-09-14,2022-09-14,2022
BRZE,2022-09-15,8,3393462.8,2022-09-15,2022-09-15,2022
BTTX,2022-09-15,4,317301.92,2022-09-12,2022-09-15,2022
NXL,2022-09-16,3,402550.0,2022-09-15,2022-09-16,2022
BRT,2022-09-16,3,161805.6,2022-09-16,2022-09-16,2022
JYNT,2022-09-16,3,1965266.01,2022-09-16,2022-09-16,2022
CRK,2022-09-16,3,2389700.0,2022-09-07,2022-09-16,2022
EWTX,2022-09-16,5,24999993.6,2022-09-14,2022-09-16,2022
RUM,2022-09-16,4,46360000.0,2022-09-16,2022-09-16,2022
VOXX,2022-09-16,3,2316058.46,2022-08-17,2022-09-16,2022
LRMR,2022-09-16,11,281199920.4,2022-09-16,2022-09-16,2022
THRD,2022-09-19,9,45900000.0,2022-09-19,2022-09-19,2022
LAZY,2022-09-22,5,1166462.05,2022-09-22,2022-09-22,2022
MBIN,2022-09-22,5,1500000.0,2022-09-22,2022-09-22,2022
GEG,2022-09-23,3,551090.7,2022-09-23,2022-09-23,2022
HPP,2022-09-23,3,444005.0,2022-09-20,2022-09-23,2022
SUP,2022-09-26,3,940746.0,2022-09-26,2022-09-26,2022
MAC,2022-09-26,3,773767.4,2022-09-16,2022-09-26,2022
CCO,2022-09-26,14,8250000.0,2022-09-26,2022-09-26,2022
RMAX,2022-09-26,3,1950833.16,2022-09-26,2022-09-26,2022
DUOT,2022-09-27,3,6000012.0,2022-09-27,2022-09-27,2022
WCC,2022-09-27,5,61038401.1,2022-09-27,2022-09-27,2022
LASK,2022-09-28,3,1915975.32,2022-09-28,2022-09-28,2022
TRSSF,2022-09-28,5,442000.0,2022-09-28,2022-09-28,2022
SPG,2022-09-30,3,179651.48,2022-09-30,2022-09-30,2022
CDXC,2022-09-30,4,3700000.0,2022-09-30,2022-09-30,2022
GMS,2022-09-30,6,49433700.0,2022-09-30,2022-09-30,2022
TACT,2022-10-03,3,352874.7,2022-10-03,2022-10-03,2022
SRRK,2022-10-03,8,6076449.04,2022-10-03,2022-10-03,2022
TNGX,2022-10-04,3,2142325.98,2022-10-04,2022-10-04,2022
SNX,2022-10-05,4,1755654583.84,2022-10-05,2022-10-05,2022
ESTE,2022-10-06,3,47661000.0,2022-09-23,2022-10-06,2022
IMVT,2022-10-06,3,2700202.0,2022-09-29,2022-10-06,2022
NREF,2022-10-06,3,795004.5,2022-09-06,2022-10-06,2022
INBX,2022-10-07,8,319999920.0,2022-10-07,2022-10-07,2022
CMPO,2022-10-10,4,4301073.28,2022-09-16,2022-10-10,2022
NEOG,2022-10-11,3,474460.0,2022-09-28,2022-10-11,2022
PLAY,2022-10-11,15,135776650.0,2022-10-07,2022-10-11,2022
EVA,2022-10-12,5,11916567.95,2022-10-12,2022-10-12,2022
AXLA,2022-10-13,7,97146830.08,2022-10-13,2022-10-13,2022
FRD,2022-10-14,3,188135.0,2022-10-13,2022-10-14,2022
VOXX,2022-10-14,3,434950.4,2022-09-16,2022-10-14,2022
REPX,2022-10-14,3,562713.48,2022-10-14,2022-10-14,2022
IMRA,2022-10-17,4,7445505.2,2022-10-17,2022-10-17,2022
AZZ,2022-10-17,3,279000.0,2022-10-14,2022-10-17,2022
DICE,2022-10-17,5,299300000.0,2022-10-17,2022-10-17,2022
ETNB,2022-10-18,5,44857343.25,2022-10-18,2022-10-18,2022
MIST,2022-10-20,4,258650.0,2022-10-19,2022-10-20,2022
HRTG,2022-10-21,6,1904358.6,2022-10-21,2022-10-21,2022
LNDC,2022-10-24,8,16180000.0,2022-10-24,2022-10-24,2022
PRME,2022-10-24,17,224400000.0,2022-10-24,2022-10-24,2022
NGM,2022-10-25,21,14156915.2,2022-10-17,2022-10-25,2022
BHVN,2022-10-25,5,61055301.2,2022-10-05,2022-10-25,2022
MBLY,2022-10-26,4,11648511.0,2022-10-26,2022-10-26,2022
FFIN,2022-10-26,3,518510.0,2022-10-25,2022-10-26,2022
CFFN,2022-10-28,4,273125.15,2022-10-28,2022-10-28,2022
PEYE,2022-10-31,3,454389.0,2022-10-31,2022-10-31,2022
LYB,2022-11-01,5,1556800.0,2022-11-01,2022-11-01,2022
SRLP,2022-11-01,3,401362980.0,2022-11-01,2022-11-01,2022
XSPIX,2022-11-01,6,1650000.0,2022-11-01,2022-11-01,2022
APPN,2022-11-01,5,38950586.8,2022-11-01,2022-11-01,2022
CRCT,2022-11-01,5,2210124.9,2022-11-01,2022-11-01,2022
ALGN,2022-11-02,3,2437888.0,2022-11-02,2022-11-02,2022
CLNN,2022-11-02,5,5849999.79,2022-11-02,2022-11-02,2022
FLAC,2022-11-02,8,68307079.68,2022-11-02,2022-11-02,2022
SSP,2022-11-03,10,6549757.88,2022-11-03,2022-11-03,2022
NUVL,2022-11-03,9,179199975.5,2022-11-03,2022-11-03,2022
LUMN,2022-11-04,3,254445.0,2022-11-04,2022-11-04,2022
GEG,2022-11-04,3,966738.0,2022-11-04,2022-11-04,2022
NSA,2022-11-04,3,2437092.0,2022-11-04,2022-11-04,2022
GTLB,2022-11-04,4,68350152.4,2022-11-04,2022-11-04,2022
B,2022-11-07,3,2761153.04,2022-11-01,2022-11-07,2022
THRX,2022-11-07,4,4001280.0,2022-11-07,2022-11-07,2022
LAZY,2022-11-07,5,1434557.4,2022-11-07,2022-11-07,2022
VRNS,2022-11-07,3,1601535.43,2022-11-03,2022-11-07,2022
RAIN,2022-11-08,12,105631863.59,2022-11-04,2022-11-08,2022
CMPX,2022-11-08,4,5161680.0,2022-11-08,2022-11-08,2022
BECN,2022-11-08,3,12500160.3,2022-10-28,2022-11-08,2022
AUB,2022-11-08,3,459705.28,2022-11-01,2022-11-08,2022
KD,2022-11-09,3,1456442.0,2022-11-07,2022-11-09,2022
OABI,2022-11-09,3,452650.0,2022-11-09,2022-11-09,2022
HASI,2022-11-09,3,654115.0,2022-11-09,2022-11-09,2022
RRGB,2022-11-09,3,379819.42,2022-11-07,2022-11-09,2022
ROIV,2022-11-10,3,60000000.0,2022-11-10,2022-11-10,2022
CVNA,2022-11-11,3,1342300.0,2022-11-07,2022-11-11,2022
RPAY,2022-11-11,3,796920.0,2022-11-11,2022-11-11,2022
SIX,2022-11-11,3,39135234.48,2022-11-11,2022-11-11,2022
SST,2022-11-14,3,185451.06,2022-11-14,2022-11-14,2022
HRT,2022-11-14,8,4538245.14,2022-11-14,2022-11-14,2022
CRVW,2022-11-14,4,200000.0,2022-11-14,2022-11-14,2022
CRSR,2022-11-15,6,209999988.0,2022-11-15,2022-11-15,2022
GOCO,2022-11-15,10,43075814.4,2022-11-15,2022-11-15,2022
AIRS,2022-11-15,3,658200.0,2022-11-15,2022-11-15,2022
CGTX,2022-11-15,19,34200000.0,2022-11-15,2022-11-15,2022
LSAK,2022-11-15,3,11790000.0,2022-11-15,2022-11-15,2022
ARLO,2022-11-15,3,274548.0,2022-11-09,2022-11-15,2022
EMO,2022-11-17,5,29869113.98,2022-10-20,2022-11-17,2022
CHRA,2022-11-17,8,1447561.12,2022-11-17,2022-11-17,2022
BRT,2022-11-17,3,237102.78,2022-11-17,2022-11-17,2022
ACRV,2022-11-17,10,236843750.0,2022-11-17,2022-11-17,2022
ONEW,2022-11-17,6,1132200.0,2022-11-17,2022-11-17,2022
WW,2022-11-17,3,570247.5,2022-11-10,2022-11-17,2022
RANI,2022-11-18,4,1371729.4,2022-10-31,2022-11-18,2022
PRCH,2022-11-18,3,843556.66,2022-11-10,2022-11-18,2022
VERO,2022-11-18,3,350000.0,2022-11-18,2022-11-18,2022
BDSX,2022-11-21,5,15419994.65,2022-11-21,2022-11-21,2022
TNYA,2022-11-21,10,188558606.6,2022-11-17,2022-11-21,2022
LFCR,2022-11-25,8,40025084.96,2022-11-25,2022-11-25,2022
RM,2022-11-25,7,739815.09,2022-11-25,2022-11-25,2022
SCPH,2022-11-25,3,12007485.0,2022-11-25,2022-11-25,2022
CTM,2022-11-28,3,1139539829.0,2022-11-16,2022-11-28,2022
VAPO,2022-11-28,3,717100.0,2022-11-28,2022-11-28,2022
BKTI,2022-11-28,4,471680.0,2022-11-28,2022-11-28,2022
HHC,2022-11-29,3,327642720.0,2022-11-29,2022-11-29,2022
BW,2022-11-29,6,9242074.06,2022-11-10,2022-11-29,2022
DRTT,2022-11-30,6,5100000.0,2022-11-30,2022-11-30,2022
BODY,2022-11-30,3,435319.2,2022-11-28,2022-11-30,2022
FGF,2022-11-30,5,292640.0,2022-11-30,2022-11-30,2022
HLMN,2022-11-30,3,1590510.0,2022-11-29,2022-11-30,2022
PRDS,2022-12-01,3,1625421.0,2022-12-01,2022-12-01,2022
MODV,2022-12-01,6,41426885.82,2022-12-01,2022-12-01,2022
SLRC,2022-12-01,3,2410614.2,2022-11-08,2022-12-01,2022
ERNA,2022-12-02,3,2889555.36,2022-12-02,2022-12-02,2022
IOVA,2022-12-02,3,65185900.0,2022-11-23,2022-12-02,2022
DMAC,2022-12-02,4,10679110.44,2022-11-29,2022-12-02,2022
GIII,2022-12-05,3,3506534.0,2022-12-05,2022-12-05,2022
AURA,2022-12-05,3,30123700.0,2022-12-01,2022-12-05,2022
FRSH,2022-12-05,5,62127000.0,2022-12-05,2022-12-05,2022
MODG,2022-12-05,3,494550.0,2022-11-17,2022-12-05,2022
BTN,2022-12-05,4,822792.96,2022-12-05,2022-12-05,2022
AZYO,2022-12-05,11,35007500.0,2022-12-02,2022-12-05,2022
BRCC,2022-12-08,6,634443.84,2022-12-08,2022-12-08,2022
PLAY,2022-12-08,19,160378304.09,2022-12-08,2022-12-08,2022
IMRA,2022-12-08,4,303380.28,2022-12-08,2022-12-08,2022
SCOR,2022-12-08,3,3880100.0,2022-11-11,2022-12-08,2022
TRIN,2022-12-08,3,415576.0,2022-12-08,2022-12-08,2022
HLF,2022-12-09,3,450959.75,2022-12-08,2022-12-09,2022
REFI,2022-12-12,3,436974.72,2022-12-12,2022-12-12,2022
DYN,2022-12-12,10,100000167.0,2022-12-12,2022-12-12,2022
INAB,2022-12-12,15,2122334.4,2022-12-12,2022-12-12,2022
VFC,2022-12-13,3,1030580.0,2022-12-09,2022-12-13,2022
ERAS,2022-12-13,4,7999992.0,2022-12-13,2022-12-13,2022
WLDN,2022-12-13,3,3993786.0,2022-12-13,2022-12-13,2022
LAZR,2022-12-13,4,288665.31,2022-12-13,2022-12-13,2022
DCTH,2022-12-14,3,260159.1,2022-12-13,2022-12-14,2022
OPAL,2022-12-14,3,595881.95,2022-12-01,2022-12-14,2022
NXPL,2022-12-14,3,4127133551786.0,2022-12-14,2022-12-14,2022
UTI,2022-12-14,5,6757546.55,2022-12-14,2022-12-14,2022
FULC,2022-12-14,4,52305887.6,2022-12-14,2022-12-14,2022
NRG,2022-12-15,3,1241340.0,2022-12-15,2022-12-15,2022
FBK,2022-12-15,3,2328302.84,2022-12-13,2022-12-15,2022
ET,2022-12-15,3,23315675.0,2022-11-15,2022-12-15,2022
RILY,2022-12-16,3,10214126.24,2022-11-30,2022-12-16,2022
DSGN,2022-12-16,5,30409000.0,2022-12-09,2022-12-16,2022
ATXS,2022-12-19,4,39999990.6,2022-12-19,2022-12-19,2022
SKIL,2022-12-19,3,244550.0,2022-12-19,2022-12-19,2022
ONEW,2022-12-19,6,486699.72,2022-12-19,2022-12-19,2022
