ticker,cluster_date,n_insiders,total_value,window_start,window_end,spy_5d_prior,spy_10d_prior,vix
UNH,2025-05-14,3,25604453.4,2025-05-14,2025-05-14,4.711737990393943,5.959881820553067,18.6200008392334
TXO,2025-05-15,4,52050000.0,2025-05-15,2025-05-15,4.495097081104515,5.728150939558514,17.829999923706055
CCCXU,2025-05-15,3,9000000.0,2025-05-15,2025-05-15,4.495097081104515,5.728150939558514,17.829999923706055
OKUR,2025-05-15,3,7770000.0,2025-05-15,2025-05-15,4.495097081104515,5.728150939558514,17.829999923706055
VISL,2025-05-15,5,257275.0,2025-05-15,2025-05-15,4.495097081104515,5.728150939558514,17.829999923706055
RLMD,2025-05-16,3,349277.91,2025-05-16,2025-05-16,5.291130253665895,4.841548250623192,17.239999771118164
CCCM,2025-05-19,3,7950000.0,2025-05-19,2025-05-19,2.0343406167214475,5.561580423293002,18.139999389648438
PFBX,2025-05-20,5,292357.35,2025-05-20,2025-05-20,1.0241203911373837,6.093398129129649,18.09000015258789
PETS,2025-05-21,3,289500.0,2025-05-21,2025-05-21,-0.8049725760677388,3.868837215647368,20.8700008392334
PENN,2025-05-22,3,707892.0,2025-05-12,2025-05-22,-1.2481737065179048,3.1908167547378095,20.280000686645508
UHG,2025-05-22,4,1167858.62,2025-05-22,2025-05-22,-1.2481737065179048,3.1908167547378095,20.280000686645508
BATRA,2025-05-23,4,269216.2,2025-05-23,2025-05-23,-2.5395541377715367,2.6172049986025048,22.290000915527344
XRX,2025-05-23,3,320154.0,2025-05-23,2025-05-23,-2.5395541377715367,2.6172049986025048,22.290000915527344
ARQ,2025-05-23,4,688760.0,2025-05-16,2025-05-23,-2.5395541377715367,2.6172049986025048,22.290000915527344
VFC,2025-05-23,3,2198403.2,2025-05-23,2025-05-23,-2.5395541377715367,2.6172049986025048,22.290000915527344
OYSE,2025-05-23,5,22750000.0,2025-05-23,2025-05-23,-2.5395541377715367,2.6172049986025048,22.290000915527344
NKGN,2025-05-27,4,10381589.53,2025-05-05,2025-05-27,-0.6219977759477519,1.399689287382486,18.959999084472656
SHEN,2025-05-27,12,7001109.96,2025-05-27,2025-05-27,-0.6219977759477519,1.399689287382486,18.959999084472656
LION,2025-05-28,7,341903634.1,2025-05-28,2025-05-28,-0.8636213449167343,0.15165452392514225,19.309999465942383
VREO,2025-06-02,7,462000.0,2025-06-02,2025-06-02,2.34844177927581,-0.2507523088744811,18.360000610351562
VRM,2025-06-02,7,864712.8,2025-06-02,2025-06-02,2.34844177927581,-0.2507523088744811,18.360000610351562
TISI,2025-06-02,4,446695.68,2025-06-02,2025-06-02,2.34844177927581,-0.2507523088744811,18.360000610351562
TKO,2025-06-03,3,749999836.8,2025-06-03,2025-06-03,0.8356419712035718,0.20844652078004766,17.690000534057617
TYRA,2025-06-04,5,58756518.4,2025-06-04,2025-06-04,1.3952075957812793,0.5195369402614783,17.610000610351562
PBT,2025-06-04,4,4740542.2,2025-06-04,2025-06-04,1.3952075957812793,0.5195369402614783,17.610000610351562
ABL,2025-06-04,3,1186888.78,2025-06-04,2025-06-04,1.3952075957812793,0.5195369402614783,17.610000610351562
MSTR,2025-06-05,4,2312345.0,2025-05-27,2025-06-05,0.5084322646229075,1.7482674876794593,18.479999542236328
NNUP,2025-06-06,4,757868.1,2025-06-06,2025-06-06,1.6542365694880017,2.752567396779252,16.770000457763672
GTE,2025-06-06,4,577200.0,2025-06-06,2025-06-06,1.6542365694880017,2.752567396779252,16.770000457763672
AIRS,2025-06-09,3,12000000.0,2025-06-09,2025-06-09,1.175941716303501,3.5519998021449153,17.15999984741211
RM,2025-06-09,4,2665204.56,2025-06-09,2025-06-09,1.175941716303501,3.5519998021449153,17.15999984741211
DCOM,2025-06-09,8,8816040.0,2025-06-09,2025-06-09,1.175941716303501,3.5519998021449153,17.15999984741211
MNR,2025-06-10,3,10279120.65,2025-06-10,2025-06-10,1.1726502099806848,2.018091338514262,16.950000762939453
ASIC,2025-06-11,3,1423886.0,2025-06-11,2025-06-11,0.911182662407844,2.3191031479064796,17.260000228881836
BY,2025-06-11,4,1270491.75,2025-06-11,2025-06-11,0.911182662407844,2.3191031479064796,17.260000228881836
PLYA,2025-06-12,5,67269622.5,2025-06-12,2025-06-12,1.8042229524524622,2.3218284686913697,18.020000457763672
HPP,2025-06-12,5,2299997.47,2025-06-12,2025-06-12,1.8042229524524622,2.3218284686913697,18.020000457763672
SONO,2025-06-12,5,32904464.4,2025-06-12,2025-06-12,1.8042229524524622,2.3218284686913697,18.020000457763672
PZG,2025-06-13,3,748800.0,2025-06-13,2025-06-13,-0.35717468886059894,1.2911533663073158,20.81999969482422
PTN,2025-06-13,3,454000000.0,2025-06-13,2025-06-13,-0.35717468886059894,1.2911533663073158,20.81999969482422
BACC,2025-06-16,3,11730000.0,2025-06-16,2025-06-16,0.5002778520706929,1.6821025443341204,19.110000610351562
VAC,2025-06-17,4,203505102.0,2025-06-17,2025-06-17,-0.9202797824151128,0.24157876476467144,21.600000381469727
IMRX,2025-06-18,3,202911.85,2025-06-17,2025-06-18,-0.6518621876814492,0.2533808194894489,20.139999389648438
AXINU,2025-06-20,3,12000000.0,2025-06-20,2025-06-20,-1.277520192790638,0.5036534471212806,20.6200008392334
KYMR,2025-06-25,10,139553480.0,2025-06-25,2025-06-25,1.9053151903672454,0.9675011774638989,16.760000228881836
CDTX,2025-06-26,4,399999952.0,2025-06-26,2025-06-26,2.7180729604429565,2.048492682898786,16.59000015258789
PRM,2025-06-27,5,17796540.0,2025-06-27,2025-06-27,3.471416778614553,2.1495485355011916,16.31999969482422
CAEP,2025-06-27,4,23200000.0,2025-06-27,2025-06-27,3.471416778614553,2.1495485355011916,16.31999969482422
ACTU,2025-06-27,24,11999904.0,2025-06-27,2025-06-27,3.471416778614553,2.1495485355011916,16.31999969482422
SION,2025-06-27,3,2851200.0,2025-06-27,2025-06-27,3.471416778614553,2.1495485355011916,16.31999969482422
VRDR,2025-06-30,4,41975941.14,2025-06-30,2025-06-30,2.9492659347466788,3.7984193193429308,16.729999542236328
SPG,2025-06-30,3,206439.84,2025-06-30,2025-06-30,2.9492659347466788,3.7984193193429308,16.729999542236328
NMP,2025-06-30,4,4200000.0,2025-06-30,2025-06-30,2.9492659347466788,3.7984193193429308,16.729999542236328
BCDA,2025-06-30,3,350841.92,2025-06-30,2025-06-30,2.9492659347466788,3.7984193193429308,16.729999542236328
FGBI,2025-06-30,5,1064826.0,2025-06-30,2025-06-30,2.9492659347466788,3.7984193193429308,16.729999542236328
COSO,2025-07-02,7,3335725.0,2025-07-02,2025-07-02,2.195614064169209,4.142762622822911,16.639999389648438
NEGG,2025-07-08,3,7268760.9,2025-07-08,2025-07-08,0.40301012790463325,3.3641619030671817,16.809999465942383
REPX,2025-07-14,3,1227150.0,2025-07-14,2025-07-14,0.6653914058634692,1.6099883602997733,17.200000762939453
BRCC,2025-07-18,6,2200000.0,2025-07-18,2025-07-18,0.635002699020565,0.3582003931926275,16.40999984741211
PETS,2025-07-21,4,419093.1,2025-07-17,2025-07-21,0.6338031984718423,1.303411876348031,16.649999618530273
CARL,2025-07-22,3,8099970.0,2025-07-22,2025-07-22,1.0801383420815365,1.3734344125706999,16.5
TBN,2025-07-22,6,59999908.68,2025-07-22,2025-07-22,1.0801383420815365,1.3734344125706999,16.5
LOOP,2025-07-23,4,1370361.94,2025-07-23,2025-07-23,1.600412180018144,1.6264571413748308,15.369999885559082
SFNC,2025-07-23,7,1663150.0,2025-07-23,2025-07-23,1.600412180018144,1.6264571413748308,15.369999885559082
DMAC,2025-07-23,6,42199990.0,2025-07-23,2025-07-23,1.600412180018144,1.6264571413748308,15.369999885559082
SONO,2025-07-25,5,74019413.3,2025-07-25,2025-07-25,1.5169401325331597,2.1615754423378366,14.930000305175781
REZI,2025-07-25,3,299975793.81,2025-07-25,2025-07-25,1.5169401325331597,2.1615754423378366,14.930000305175781
MH,2025-07-25,3,246500.0,2025-07-25,2025-07-25,1.5169401325331597,2.1615754423378366,14.930000305175781
MSTR,2025-07-29,7,21856950.0,2025-07-29,2025-07-29,1.0177081711174862,2.1088391693657593,15.979999542236328
ABG,2025-07-30,5,52858561.6,2025-07-30,2025-07-30,0.039413787604815106,1.6404567506803927,15.479999542236328
LRMR,2025-07-31,10,300000000.0,2025-07-31,2025-07-31,-0.36883015979955974,0.6432845342288117,16.719999313354492
XHFIX,2025-08-01,3,3100003.02,2025-08-01,2025-08-01,-2.414078148471197,-0.9337581362029104,20.3799991607666
FIG,2025-08-01,4,10312500.0,2025-08-01,2025-08-01,-2.414078148471197,-0.9337581362029104,20.3799991607666
PRME,2025-08-01,16,139799880.0,2025-08-01,2025-08-01,-2.414078148471197,-0.9337581362029104,20.3799991607666
PNFP,2025-08-01,3,1031170.0,2025-07-31,2025-08-01,-2.414078148471197,-0.9337581362029104,20.3799991607666
OBIO,2025-08-01,3,5775000.0,2025-08-01,2025-08-01,-2.414078148471197,-0.9337581362029104,20.3799991607666
AMKR,2025-08-01,5,48243598.25,2025-08-01,2025-08-01,-2.414078148471197,-0.9337581362029104,20.3799991607666
SI,2025-08-01,10,27674940.0,2025-08-01,2025-08-01,-2.414078148471197,-0.9337581362029104,20.3799991607666
NSP,2025-08-04,5,803242.25,2025-08-04,2025-08-04,-0.9059077279122538,0.3816890666297541,17.520000457763672
TFX,2025-08-05,4,576215.0,2025-08-05,2025-08-05,-1.1475639204779433,-0.14153460114795718,17.850000381469727
BRBR,2025-08-06,3,295096.87,2025-08-06,2025-08-06,-0.2647958848076781,-0.2254864632904874,16.770000457763672
MKZR,2025-08-06,6,1263980.77,2025-08-06,2025-08-06,-0.2647958848076781,-0.2254864632904874,16.770000457763672
FLY,2025-08-06,12,5149890.0,2025-08-06,2025-08-06,-0.2647958848076781,-0.2254864632904874,16.770000457763672
AVBH,2025-08-07,4,1449000.0,2025-08-07,2025-08-07,0.02687727805625083,-0.34205201325091356,16.56999969482422
PTLO,2025-08-07,3,1514480.0,2025-08-07,2025-08-07,0.02687727805625083,-0.34205201325091356,16.56999969482422
FCNCA,2025-08-07,3,2467100.0,2025-07-29,2025-08-07,0.02687727805625083,-0.34205201325091356,16.56999969482422
KMPR,2025-08-07,3,344310.0,2025-08-07,2025-08-07,0.02687727805625083,-0.34205201325091356,16.56999969482422
AMRZ,2025-08-08,6,24377590.3,2025-08-08,2025-08-08,2.48665819718939,0.012550176552676153,15.149999618530273
CFND,2025-08-08,3,903845.0,2025-08-08,2025-08-08,2.48665819718939,0.012550176552676153,15.149999618530273
HRTX,2025-08-08,3,9811494.0,2025-08-08,2025-08-08,2.48665819718939,0.012550176552676153,15.149999618530273
BRT,2025-08-11,3,356347.8,2025-08-11,2025-08-11,0.7525762106534638,-0.16014916330952905,16.25
ALKT,2025-08-11,18,534453818.4,2025-08-11,2025-08-11,0.7525762106534638,-0.16014916330952905,16.25
MSDL,2025-08-12,4,625932.71,2025-08-11,2025-08-12,2.344080736921129,1.1696169916394055,14.729999542236328
LLY,2025-08-12,5,2894853.31,2025-08-08,2025-08-12,2.344080736921129,1.1696169916394055,14.729999542236328
INSG,2025-08-12,3,1438773.6,2025-08-12,2025-08-12,2.344080736921129,1.1696169916394055,14.729999542236328
OMI,2025-08-12,5,40497720.6,2025-08-12,2025-08-12,2.344080736921129,1.1696169916394055,14.729999542236328
LAB,2025-08-13,8,3539569.6,2025-08-13,2025-08-13,1.9137827924330375,1.6439192895468395,14.489999771118164
AAOI,2025-08-13,3,1000938.0,2025-08-12,2025-08-13,1.9137827924330375,1.6439192895468395,14.489999771118164
MXCT,2025-08-13,5,479950.0,2025-08-13,2025-08-13,1.9137827924330375,1.6439192895468395,14.489999771118164
MIAX,2025-08-13,6,770500.0,2025-08-13,2025-08-13,1.9137827924330375,1.6439192895468395,14.489999771118164
CE,2025-08-14,3,265199.11,2025-08-14,2025-08-14,2.008702198681284,2.0361193612127964,14.829999923706055
ACDC,2025-08-14,4,40000000.0,2025-08-14,2025-08-14,2.008702198681284,2.0361193612127964,14.829999923706055
BLND,2025-08-18,7,11556828.43,2025-08-18,2025-08-18,1.160524043436627,1.9218340819599087,14.989999771118164
PRGO,2025-08-18,3,360029.7,2025-08-08,2025-08-18,1.160524043436627,1.9218340819599087,14.989999771118164
MDGL,2025-08-18,6,370737419.1,2025-08-18,2025-08-18,1.160524043436627,1.9218340819599087,14.989999771118164
STRZ,2025-08-19,3,443193.7,2025-08-19,2025-08-19,-0.44812560618828995,1.8854507047209683,15.569999694824219
ECIA,2025-08-19,3,275000.0,2025-08-19,2025-08-19,-0.44812560618828995,1.8854507047209683,15.569999694824219
CEPF,2025-08-22,4,36000000.0,2025-08-22,2025-08-22,0.2906312392661066,1.2759483878621114,14.220000267028809
STSS,2025-08-22,6,4380050.0,2025-08-22,2025-08-22,0.2906312392661066,1.2759483878621114,14.220000267028809
STTK,2025-08-25,4,21945321.96,2025-08-25,2025-08-25,-0.12902851716811253,1.0299981193038887,14.789999961853027
FEAM,2025-08-25,7,2450000.0,2025-08-25,2025-08-25,-0.12902851716811253,1.0299981193038887,14.789999961853027
SMC,2025-08-26,5,12301848.2,2025-08-26,2025-08-26,0.8361842859079325,0.3843115238195664,14.619999885559082
EMN,2025-08-27,11,1944938.55,2025-08-27,2025-08-27,1.3351969641723722,0.26980980260589615,14.850000381469727
MLYS,2025-09-04,6,164999917.5,2025-09-04,2025-09-04,0.3850635842288039,1.7254019056879326,15.300000190734863
CELC,2025-09-08,4,38195160.96,2025-09-08,2025-09-08,0.5859951454295671,0.5454588464487324,15.109999656677246
SFD,2025-09-08,6,42599882.25,2025-09-08,2025-09-08,0.5859951454295671,0.5454588464487324,15.109999656677246
OCTO,2025-09-09,3,950000.1,2025-09-08,2025-09-09,1.5712147104697272,1.2234121084036482,15.039999961853027
CAMP,2025-09-11,15,47499988.32,2025-09-11,2025-09-11,1.3110235137823556,1.7011353721434121,14.710000038146973
RAPP,2025-09-12,3,1605598.54,2025-09-11,2025-09-12,1.5712890725301343,1.308335296027567,14.760000228881836
LBRX,2025-09-12,10,174942420.0,2025-09-12,2025-09-12,1.5712890725301343,1.308335296027567,14.760000228881836
PFBX,2025-09-17,5,303000.0,2025-09-17,2025-09-17,1.068674279902891,2.398490924838258,15.720000267028809
WSBC,2025-09-17,9,1350000.0,2025-09-17,2025-09-17,1.068674279902891,2.398490924838258,15.720000267028809
NTSK,2025-09-18,13,532000000.0,2025-09-18,2025-09-18,0.7040349262873495,2.0242885034985725,15.699999809265137
BCDA,2025-09-19,3,918000.0,2025-09-19,2025-09-19,1.2366845024330522,2.827405463411591,15.449999809265137
ONEW,2025-09-19,6,336971.88,2025-09-19,2025-09-19,1.2366845024330522,2.827405463411591,15.449999809265137
JSPR,2025-09-22,3,298890.0,2025-09-22,2025-09-22,1.176984137406211,3.060709785268388,16.100000381469727
RNGE,2025-09-23,3,550000.05,2025-09-23,2025-09-23,0.764962242911861,2.2632768182979346,16.639999389648438
PTRN,2025-09-24,4,15448741.12,2025-09-24,2025-09-24,0.5693159356543851,1.644074348533003,16.18000030517578
MRVL,2025-09-25,4,2109632.0,2025-09-25,2025-09-25,-0.36022174870524837,0.34127709065913314,16.739999771118164
RIG,2025-09-26,3,36600000.0,2025-09-26,2025-09-26,-0.28325562231473866,0.9499259017348769,15.289999961853027
PEPG,2025-09-26,5,150000000.0,2025-09-26,2025-09-26,-0.28325562231473866,0.9499259017348769,15.289999961853027
MBX,2025-09-26,5,59999940.0,2025-09-26,2025-09-26,-0.28325562231473866,0.9499259017348769,15.289999961853027
SPG,2025-09-30,3,213842.5,2025-09-30,2025-09-30,0.4478128722692083,1.2162007145728277,16.280000686645508
FGBI,2025-09-30,3,1637692.0,2025-09-30,2025-09-30,0.4478128722692083,1.2162007145728277,16.280000686645508
NP,2025-10-02,3,3481000.0,2025-10-02,2025-10-02,1.6974289043304063,1.3310926475429508,16.6299991607666
CBK,2025-10-03,4,749952.0,2025-10-03,2025-10-03,1.1166154139523874,0.8301969156979956,16.649999618530273
BGC,2025-10-06,3,247943911.23,2025-10-06,2025-10-06,1.1948481382412723,0.7153121386745834,16.3700008392334
ZBIO,2025-10-07,5,24802592.8,2025-10-07,2025-10-07,0.4413199535571009,0.8911091133862304,17.239999771118164
ACET,2025-10-08,8,40000000.0,2025-10-08,2025-10-08,0.6971243665792797,1.8166714128148975,16.299999237060547
BRT,2025-10-09,4,716350.81,2025-09-09,2025-10-09,0.28989891327806916,1.9922486455557973,16.43000030517578
REFI,2025-10-14,3,280839.5,2025-10-01,2025-10-14,-1.029714076764874,-0.5929384568931226,20.809999465942383
RMCF,2025-10-17,8,882497.7,2025-10-17,2025-10-17,1.741147063534497,-0.7202543325879222,20.780000686645508
SMMT,2025-10-21,3,10999948.98,2025-10-21,2025-10-21,1.3680990932420365,0.3242975075299568,17.8700008392334
VRDN,2025-10-23,3,29999970.0,2025-10-23,2025-10-23,1.6832109284670198,0.08939981582266077,17.299999237060547
RYES,2025-10-24,7,6350000.0,2025-10-24,2025-10-24,1.9356070768910105,3.710455906206361,16.3700008392334
RNTX,2025-10-24,5,1874422.1,2025-10-24,2025-10-24,1.9356070768910105,3.710455906206361,16.3700008392334
NMRA,2025-10-27,18,89999586.0,2025-10-27,2025-10-27,2.076569167583795,3.348219203902482,15.789999961853027
VRSK,2025-10-31,3,314662.5,2025-10-31,2025-10-31,0.7102264873938673,2.659580758436828,17.440000534057617
XCPIX,2025-11-03,3,650000.09,2025-11-03,2025-11-03,-0.27727195852736014,1.7935394650553,17.170000076293945
UTZ,2025-11-03,4,1460091.0,2025-11-03,2025-11-03,-0.27727195852736014,1.7935394650553,17.170000076293945
DCOM,2025-11-04,3,1617904.86,2025-11-04,2025-11-04,-1.720369893553665,0.5884340952350299,19.0
MNRO,2025-11-04,3,29140784.61,2025-11-04,2025-11-04,-1.720369893553665,0.5884340952350299,19.0
GTE,2025-11-04,4,10205920.0,2025-11-04,2025-11-04,-1.720369893553665,0.5884340952350299,19.0
NVCT,2025-11-05,3,1096593.18,2025-10-23,2025-11-05,-1.4271370443403069,1.4645074691921505,18.010000228881836
CEPV,2025-11-05,4,21600000.0,2025-11-05,2025-11-05,-1.4271370443403069,1.4645074691921505,18.010000228881836
RLMD,2025-11-05,4,2196700.0,2025-11-05,2025-11-05,-1.4271370443403069,1.4645074691921505,18.010000228881836
BETA,2025-11-05,5,98943695.46,2025-11-05,2025-11-05,-1.4271370443403069,1.4645074691921505,18.010000228881836
XZO,2025-11-06,4,1764000.0,2025-11-06,2025-11-06,-1.4003448402892498,-0.21584820339403069,19.5
NCLH,2025-11-06,5,1567325.17,2025-11-06,2025-11-06,-1.4003448402892498,-0.21584820339403069,19.5
KREF,2025-11-06,3,538807.0,2025-11-06,2025-11-06,-1.4003448402892498,-0.21584820339403069,19.5
BLLN,2025-11-07,4,3123960.0,2025-11-06,2025-11-07,-1.6259671647706604,-0.9272887268573214,19.079999923706055
LAB,2025-11-07,8,11040000.0,2025-11-07,2025-11-07,-1.6259671647706604,-0.9272887268573214,19.079999923706055
BNTC,2025-11-07,4,79999974.0,2025-11-07,2025-11-07,-1.6259671647706604,-0.9272887268573214,19.079999923706055
MRAI,2025-11-07,3,200000.0,2025-11-07,2025-11-07,-1.6259671647706604,-0.9272887268573214,19.079999923706055
EVMN,2025-11-07,3,70000000.0,2025-11-07,2025-11-07,-1.6259671647706604,-0.9272887268573214,19.079999923706055
AMCR,2025-11-10,3,1663048.72,2025-11-10,2025-11-10,-0.278042893503724,-0.5545439170547203,17.600000381469727
REZI,2025-11-10,4,159166386.88,2025-11-10,2025-11-10,-0.278042893503724,-0.5545439170547203,17.600000381469727
BLND,2025-11-10,7,47591708.5,2025-11-10,2025-11-10,-0.278042893503724,-0.5545439170547203,17.600000381469727
TRDA,2025-11-10,4,5101405.0,2025-11-10,2025-11-10,-0.278042893503724,-0.5545439170547203,17.600000381469727
LINE,2025-11-10,3,3337960.0,2025-11-07,2025-11-10,-0.278042893503724,-0.5545439170547203,17.600000381469727
SPRU,2025-11-11,6,27183982.44,2025-11-11,2025-11-11,1.1492118173580537,-0.5909287703146003,17.280000686645508
RGP,2025-11-11,6,2134345.4,2025-10-15,2025-11-11,1.1492118173580537,-0.5909287703146003,17.280000686645508
PRMB,2025-11-11,3,2318582.08,2025-11-10,2025-11-11,1.1492118173580537,-0.5909287703146003,17.280000686645508
WEST,2025-11-11,4,1359960.0,2025-11-11,2025-11-11,1.1492118173580537,-0.5909287703146003,17.280000686645508
TBRG,2025-11-12,3,2980176.78,2025-11-11,2025-11-12,0.8559858540250105,-0.5833672815324,17.510000228881836
BHVN,2025-11-13,3,32999992.5,2025-11-13,2025-11-13,0.2580818264900395,-1.1458770493401877,20.0
SRZN,2025-11-13,7,27933717.35,2025-11-13,2025-11-13,0.2580818264900395,-1.1458770493401877,20.0
VAC,2025-11-14,4,1710010.0,2025-11-13,2025-11-14,0.14308936722773202,-1.4852043836703295,19.829999923706055
ACVA,2025-11-14,3,5712854.79,2025-11-10,2025-11-14,0.14308936722773202,-1.4852043836703295,19.829999923706055
PROP,2025-11-14,3,8944657.47,2025-11-14,2025-11-14,0.14308936722773202,-1.4852043836703295,19.829999923706055
CTRI,2025-11-14,3,224999994.0,2025-11-14,2025-11-14,0.14308936722773202,-1.4852043836703295,19.829999923706055
MNR,2025-11-14,4,1163835.9,2025-11-14,2025-11-14,0.14308936722773202,-1.4852043836703295,19.829999923706055
CRVO,2025-11-17,3,441172.0,2025-11-14,2025-11-17,-2.3142273901315336,-2.5858357388374804,22.3799991607666
ALMS,2025-11-17,13,40111469.39,2025-11-13,2025-11-17,-2.3142273901315336,-2.5858357388374804,22.3799991607666
TELA,2025-11-17,4,16001760.0,2025-11-17,2025-11-17,-2.3142273901315336,-2.5858357388374804,22.3799991607666
STAA,2025-11-19,3,123184844.64,2025-11-19,2025-11-19,-3.0363673892981886,-2.2063724106017992,23.65999984741211
RUM,2025-11-19,3,17306718.84,2025-11-19,2025-11-19,-3.0363673892981886,-2.2063724106017992,23.65999984741211
GLOO,2025-11-20,4,8300000.0,2025-11-20,2025-11-20,-2.903091539803713,-2.6525020649842768,26.420000076293945
